# HOSTNAME = prod2-0175
llc_load_misses,bs,rep,wall_time,algo,l1_load_misses
63481543,278,4,1.885342826,tiled,401864098
63542014,279,4,1.889017881,tiled,407708910
62838987,280,4,1.88071552,tiled,411839440
63645460,281,4,1.863174612,tiled,419234933
63543686,282,4,1.8603566,tiled,421519359
63667075,283,4,1.884442824,tiled,426670573
63200294,284,4,1.888111346,tiled,431680740
63713538,285,4,1.888684756,tiled,437829246
63633105,286,4,1.890175954,tiled,441526715
63754895,287,4,1.890832618,tiled,444667180
62743958,288,4,1.885533004,tiled,448976295
63635352,289,4,1.892589121,tiled,450843760
63630435,290,4,1.888744219,tiled,451711382
63712892,291,4,1.893559664,tiled,449465823
63374152,292,4,1.885312071,tiled,448867616
63651445,293,4,1.890155803,tiled,450117551
63587269,294,4,1.89298645,tiled,450946109
63809265,295,4,1.892713716,tiled,452040248
63055271,296,4,1.87874545,tiled,448355677
63742523,297,4,1.888114398,tiled,449325953
63576628,298,4,1.893568636,tiled,450087677
63763954,299,4,1.892486847,tiled,451170041
63369166,300,4,1.934466364,tiled,451739209
63863755,362,4,1.9035814,tiled,449837775
63303049,512,4,1.918489436,tiled,450426414
62280141,724,4,1.965701414,tiled,451635811
60650567,1024,4,1.970685625,tiled,451163575
61408008,1448,4,1.983958343,tiled,450963635
74455205,2048,4,2.16806073,tiled,450808995
75895329,2896,4,2.290856182,tiled,450736811
71924170,4096,4,2.257522409,tiled,451609086
69399543,5793,4,2.248765477,tiled,451839598
62655484,8192,4,2.193962317,tiled,451669576
56826327,11585,4,2.16876676,tiled,451748138
44243311,16384,4,2.068088428,tiled,451626758
43719199,23170,4,2.006785126,tiled,453118254
43720275,32768,4,2.008097214,tiled,453123290
43719595,46341,4,2.006874883,tiled,453116538
43717598,65536,4,2.007716684,tiled,453123488
43719114,92682,4,2.009110704,tiled,453136104
43715500,131072,4,2.006996407,tiled,453123744
43717726,185364,4,2.007430737,tiled,453120363
43722155,262144,4,2.007017206,tiled,453118484
43722944,370728,4,2.00197947,tiled,453120015
43716742,524288,4,2.007800903,tiled,453109435
43722459,741455,4,2.003448736,tiled,453119966
43694959,1,5,2.006147907,ij,453100413
43698336,1,5,2.009390019,ji,453104855
42356459,1,5,2.434032079,tiled,451686914
42366013,2,5,2.143130901,tiled,288291767
42752540,3,5,1.961835012,tiled,306106516
42367761,4,5,1.780908837,tiled,270891119
42759682,5,5,2.023200353,tiled,246995490
42753203,6,5,1.982073644,tiled,219431690
42815665,7,5,1.908483056,tiled,210211158
42345854,8,5,1.837812096,tiled,166040160
42738272,9,5,1.828065051,tiled,197855055
42686095,10,5,1.818874241,tiled,190583986
42684177,11,5,1.950254812,tiled,192073961
42597866,12,5,1.920287083,tiled,179683063
42635907,13,5,1.894731954,tiled,188139539
42608466,14,5,1.874535488,tiled,183676758
42617669,15,5,1.853663459,tiled,185256935
42389287,16,5,1.815844853,tiled,165854234
42621882,17,5,1.815160181,tiled,183030494
42619007,18,5,1.79817979,tiled,179850790
42619602,19,5,1.787986401,tiled,181281477
42583981,20,5,1.779126527,tiled,174380984
42624508,21,5,1.891703689,tiled,179848792
42613132,22,5,1.824343006,tiled,177396637
42625969,23,5,1.812055916,tiled,178710016
42540941,24,5,1.79147952,tiled,166140115
42616895,25,5,1.791799661,tiled,177811600
42624905,26,5,1.781942133,tiled,175842011
42726481,27,5,1.834054663,tiled,177445793
42638396,28,5,1.769861694,tiled,172243063
42733745,29,5,1.768323586,tiled,177610344
42799213,30,5,1.773962946,tiled,175924809
42884178,31,5,1.790076993,tiled,177726193
42600043,32,5,1.766949546,tiled,165988800
42954713,33,5,1.788544638,tiled,178127969
42974526,34,5,1.803969771,tiled,177067864
43045773,35,5,1.819088154,tiled,179433120
42976241,36,5,1.81317195,tiled,174993238
43205461,37,5,1.814661405,tiled,181383858
43262457,38,5,1.810820487,tiled,180775794
43442074,39,5,1.814161156,tiled,184342895
43097815,40,5,1.802686403,tiled,171034300
43754722,41,5,1.828910956,tiled,187286015
43861109,42,5,1.825492543,tiled,186188930
44283697,43,5,1.82896766,tiled,189300265
44059218,44,5,1.819887203,tiled,183784759
44892706,45,5,1.833046058,tiled,190331852
44950878,46,5,1.831028493,tiled,188602025
45470835,47,5,1.83335269,tiled,190373404
44056587,48,5,1.802904961,tiled,178249557
45929968,49,5,1.834534273,tiled,189674901
45837068,50,5,1.83250096,tiled,187649241
46374279,51,5,1.844633482,tiled,188843911
45661274,52,5,1.830791669,tiled,183853546
46787693,53,5,1.843503827,tiled,188060247
46705409,54,5,1.839526955,tiled,186172817
47256801,55,5,1.845819596,tiled,187282962
45422383,56,5,1.81841865,tiled,176948610
47681769,57,5,1.842482931,tiled,186562277
47525928,58,5,1.838366989,tiled,184813552
48522164,59,5,1.852829354,tiled,185842904
47449767,60,5,1.844233091,tiled,181499858
48939324,61,5,1.855541715,tiled,185284759
48679920,62,5,1.852407605,tiled,183651037
49217628,63,5,1.855401664,tiled,184732878
46438852,64,5,1.827445794,tiled,175590269
49373049,65,5,1.854631803,tiled,184188566
49054067,66,5,1.848563861,tiled,182690862
49563127,67,5,1.854572604,tiled,183671142
48388411,68,5,1.842836947,tiled,179813329
49650145,69,5,1.852542533,tiled,183101681
49245676,70,5,1.847231334,tiled,181704439
49608812,71,5,1.850382316,tiled,182529635
46829841,72,5,1.827797758,tiled,174430855
49660812,73,5,1.849387207,tiled,182097142
49356953,74,5,1.848358665,tiled,180863264
49870191,75,5,1.848714431,tiled,181645420
48377485,76,5,1.829390824,tiled,178297937
50117441,77,5,1.848220653,tiled,181277892
49822405,78,5,1.838479745,tiled,180043398
50477054,79,5,1.854181075,tiled,180892265
46861529,80,5,1.821746337,tiled,173761598
50720676,81,5,1.857899175,tiled,180527759
50324825,82,5,1.857431502,tiled,179350046
50954622,83,5,1.864334967,tiled,180092282
49583460,84,5,1.869192351,tiled,177124608
51205378,85,5,1.866168104,tiled,179770125
50858218,86,5,1.863445348,tiled,178705504
51373653,87,5,1.866702331,tiled,179472387
48228030,88,5,1.845598263,tiled,172970059
51812839,89,5,1.868869058,tiled,179154963
51491747,90,5,1.866227098,tiled,178104773
52117012,91,5,1.8720509,tiled,178850102
50731359,92,5,1.860885728,tiled,176169665
52545834,93,5,1.878307056,tiled,178565090
52245217,94,5,1.873215327,tiled,177583885
52885028,95,5,1.87865958,tiled,178280636
49499257,96,5,1.852433129,tiled,172432942
53161760,97,5,1.884758851,tiled,178011126
52766715,98,5,1.880790207,tiled,177101485
53399383,99,5,1.882793375,tiled,177760415
52098980,100,5,1.874837371,tiled,175297706
53570818,101,5,1.883445309,tiled,177542830
53961278,102,5,1.891111673,tiled,176652180
53763928,103,5,1.882851574,tiled,177317235
50821402,104,5,1.867265018,tiled,171933370
53738423,105,5,1.879763771,tiled,177109685
53353250,106,5,1.878318755,tiled,176225411
53852698,107,5,1.877087793,tiled,176885096
52527552,108,5,1.867568093,tiled,174579225
53823465,109,5,1.874390038,tiled,176673139
53422763,110,5,1.871401664,tiled,175843852
53896150,111,5,1.875027839,tiled,176474048
51086101,112,5,1.851254113,tiled,171487807
53948384,113,5,1.868305308,tiled,176306331
53554785,114,5,1.871561608,tiled,175455578
54000945,115,5,1.865023132,tiled,176083855
52908270,116,5,1.857222705,tiled,174001908
54203339,117,5,1.864632806,tiled,175879819
53850420,118,5,1.858350344,tiled,175140295
54449686,119,5,1.857950446,tiled,175764024
51876819,120,5,1.84389025,tiled,171060136
54572003,121,5,1.861438563,tiled,175584109
54197116,122,5,1.85951067,tiled,174854534
54662264,123,5,1.861840475,tiled,175414414
53712104,124,5,1.853899498,tiled,173478192
54881247,125,5,1.863438633,tiled,175246066
54515843,126,5,1.859343508,tiled,174544434
54973588,127,5,1.860809813,tiled,175109205
52588606,128,5,1.846103327,tiled,170822223
55103719,129,5,1.858425774,tiled,175092204
54810635,130,5,1.858823882,tiled,174494639
55004501,131,5,1.855588372,tiled,175099253
54387251,132,5,1.853673728,tiled,173328770
55442828,133,5,1.86105968,tiled,175163005
55222654,134,5,1.859642341,tiled,174566606
55655285,135,5,1.858984657,tiled,175184825
53588106,136,5,1.847628742,tiled,171108331
55831307,137,5,1.859860005,tiled,175231087
55577769,138,5,1.85864092,tiled,174683093
56151331,139,5,1.878273701,tiled,175265275
55144356,140,5,1.855520513,tiled,173595733
56426936,141,5,1.863805855,tiled,175328643
56036142,142,5,1.862274884,tiled,174848548
56767824,143,5,1.866781676,tiled,175411932
54319097,144,5,1.852600971,tiled,171815471
57086350,145,5,1.865319101,tiled,175499168
56899701,146,5,1.862287163,tiled,174990251
57401322,147,5,1.863718002,tiled,175529481
56516630,148,5,1.859303145,tiled,173987155
57703007,149,5,1.862284033,tiled,175543961
57624735,150,5,1.862178597,tiled,175087070
58158281,151,5,1.861236362,tiled,175651640
55869651,152,5,1.852064082,tiled,172148361
58446505,153,5,1.861323148,tiled,175653570
58253715,154,5,1.861080128,tiled,175149844
58789194,155,5,1.86349953,tiled,175753018
57884373,156,5,1.860924487,tiled,174291547
59013385,157,5,1.867206386,tiled,175774126
58881559,158,5,1.863591925,tiled,175304527
59347936,159,5,1.864547317,tiled,175847294
56879784,160,5,1.851091257,tiled,172537307
59636927,161,5,1.866043085,tiled,176093489
59565198,162,5,1.864376821,tiled,175907024
59886715,163,5,1.86692683,tiled,176612773
59136045,164,5,1.860583278,tiled,175337760
60145556,165,5,1.867943614,tiled,177080928
59941351,166,5,1.867792321,tiled,176777517
60329274,167,5,1.867761501,tiled,177465504
58596758,168,5,1.857036491,tiled,174339022
60519053,169,5,1.88379744,tiled,177897784
60431405,170,5,1.869970707,tiled,177570502
60763494,171,5,1.872243634,tiled,178249790
60095778,172,5,1.864641863,tiled,177036595
60970360,173,5,1.869359964,tiled,178691761
60719226,174,5,1.871418942,tiled,178279342
61149360,175,5,1.874967602,tiled,178843244
59386025,176,5,1.852668907,tiled,175841816
61155873,177,5,1.845462085,tiled,179139453
61158763,178,5,1.85449074,tiled,178925022
61224301,179,5,1.875286667,tiled,179519955
60882470,180,5,1.868300071,tiled,178375035
61341914,181,5,1.852352964,tiled,179867007
61190108,182,5,1.85990561,tiled,179579657
61393879,183,5,1.878046331,tiled,180239182
60360624,184,5,1.864226875,tiled,177268995
61403571,185,5,1.852444265,tiled,180553148
61246265,186,5,1.867809674,tiled,180221091
61456273,187,5,1.874947568,tiled,180887794
61022658,188,5,1.87352583,tiled,179762109
61476657,189,5,1.874713461,tiled,181268000
61383359,190,5,1.873453686,tiled,180911795
61692845,191,5,1.863982343,tiled,181559666
60373198,192,5,1.862688608,tiled,178727307
61603828,193,5,1.909098658,tiled,182303820
61447386,194,5,1.869569762,tiled,182314766
61647877,195,5,1.860525993,tiled,183363925
61251124,196,5,1.874827208,tiled,182626660
61730316,197,5,1.862414516,tiled,184478952
61672421,198,5,1.871109586,tiled,184639173
61812898,199,5,1.873059072,tiled,185664343
60980415,200,5,1.861133908,tiled,183363777
61803109,201,5,1.866694027,tiled,186910423
61823533,202,5,1.871299071,tiled,187274007
61885435,203,5,1.867370966,tiled,188269603
61695109,204,5,1.868084542,tiled,187803167
62090766,205,5,1.872621328,tiled,189818265
61982323,206,5,1.866839074,tiled,190411207
62243421,207,5,1.878009434,tiled,191604922
60756397,208,5,1.862553966,tiled,189253464
62251404,209,5,1.870765977,tiled,193127019
62053060,210,5,1.873426814,tiled,193191942
62219114,211,5,1.872450937,tiled,194463305
61842958,212,5,1.875794899,tiled,193748175
62245822,213,5,1.877161868,tiled,195805913
62204372,214,5,1.872460798,tiled,196151146
62339547,215,5,1.876669021,tiled,197138729
61296094,216,5,1.868714305,tiled,194743415
62441679,217,5,1.865104232,tiled,198653583
62222688,218,5,1.871912712,tiled,198862676
62556689,219,5,1.877343208,tiled,200187230
62091420,220,5,1.874332307,tiled,199356217
62585896,221,5,1.879550122,tiled,201539778
62647332,222,5,1.87751777,tiled,201950813
62605638,223,5,1.879043865,tiled,202923433
61157240,224,5,1.888283114,tiled,200474255
62828865,225,5,1.878690385,tiled,206171572
62608798,226,5,1.878448229,tiled,207670255
62761581,227,5,1.878935144,tiled,210565929
62393860,228,5,1.874622034,tiled,211295959
62749168,229,5,1.877831423,tiled,214861948
62670410,230,5,1.87762378,tiled,216836841
62890854,231,5,1.881867474,tiled,219421340
61814675,232,5,1.86935739,tiled,218245525
62552367,233,5,1.87819149,tiled,224103832
62789622,234,5,1.877144249,tiled,225764217
62971195,235,5,1.88187929,tiled,228507176
62530396,236,5,1.876208421,tiled,229668826
63147884,237,5,1.880217544,tiled,233315378
62883615,238,5,1.881147917,tiled,235299369
63022517,239,5,1.881802719,tiled,238512686
61917238,240,5,1.872185667,tiled,237557853
63109119,241,5,1.880954691,tiled,242860795
62940939,242,5,1.881092272,tiled,244941353
63195523,243,5,1.881805672,tiled,248065816
62789639,244,5,1.875526629,tiled,248140625
63128317,245,5,1.877919037,tiled,252208234
63087035,246,5,1.876501888,tiled,254341503
63251327,247,5,1.879873082,tiled,256624121
62135142,248,5,1.913730079,tiled,255205293
63203598,249,5,1.88094347,tiled,261633995
63215795,250,5,1.879239378,tiled,263771918
63304605,251,5,1.884881013,tiled,265729593
62937221,252,5,1.877273577,tiled,266747727
63496096,253,5,1.883266961,tiled,271119622
63297569,254,5,1.880378796,tiled,272156252
63480562,255,5,1.881653652,tiled,275113345
62467986,256,5,1.87707944,tiled,273753349
63468184,257,5,1.884008861,tiled,284266284
63394257,258,5,1.88243834,tiled,288845626
63437141,259,5,1.884440105,tiled,295801503
63124610,260,5,1.882579572,tiled,300816873
63509942,261,5,1.879791324,tiled,308227405
63303897,262,5,1.883446234,tiled,312867483
63394485,263,5,1.882672523,tiled,319735381
62700616,264,5,1.877125571,tiled,322882211
63498970,265,5,1.876417897,tiled,331358278
63352612,266,5,1.883913502,tiled,336299175
63402764,267,5,1.88765276,tiled,342988017
63146446,268,5,1.879654486,tiled,348272252
63571107,269,5,1.886755436,tiled,354067508
63430625,270,5,1.8832415,tiled,359293570
63499772,271,5,1.888818749,tiled,366189637
62567279,272,5,1.876430889,tiled,370157389
63548999,273,5,1.886911966,tiled,377058229
63448160,274,5,1.885534079,tiled,381446092
63497212,275,5,1.879608677,tiled,387659104
63219684,276,5,1.882050646,tiled,392812084
63618418,277,5,1.886583538,tiled,399069871
63420326,278,5,1.896861331,tiled,401852157
63543064,279,5,1.890847721,tiled,407697803
62833896,280,5,1.885297555,tiled,411855629
63647708,281,5,1.889329376,tiled,419263144
63527267,282,5,1.888087396,tiled,421525810
63670888,283,5,1.888721948,tiled,426683164
63190488,284,5,1.887767754,tiled,431678684
63721487,285,5,1.891888259,tiled,437833621
63617418,286,5,1.889858493,tiled,441515817
63734128,287,5,1.890673071,tiled,444658482
62750309,288,5,1.886186772,tiled,448966778
63642265,289,5,1.894143567,tiled,450844682
63597746,290,5,1.892000421,tiled,451706785
63675428,291,5,1.893097626,tiled,449471870
63385375,292,5,1.892584834,tiled,448889393
63660949,293,5,1.894207367,tiled,450121845
63588807,294,5,1.893795332,tiled,450956322
63787330,295,5,1.894609264,tiled,452055930
63017716,296,5,1.885937409,tiled,448365328
63736013,297,5,1.894541982,tiled,449352039
63569555,298,5,1.893735965,tiled,450088644
63738431,299,5,1.89355211,tiled,451163127
63517875,300,5,1.891210027,tiled,451714566
63837905,362,5,1.90316,tiled,449830460
63261606,512,5,1.929209958,tiled,450471173
62278000,724,5,1.976478089,tiled,451648369
60648968,1024,5,1.963161189,tiled,451164078
61395429,1448,5,1.984886449,tiled,450974634
74449666,2048,5,2.170172972,tiled,450811810
75903330,2896,5,2.292930637,tiled,450745673
71924223,4096,5,2.252941162,tiled,451581842
69388311,5793,5,2.248294344,tiled,451847540
62656355,8192,5,2.194371369,tiled,451665063
56824513,11585,5,2.172742741,tiled,451758355
44232012,16384,5,2.063455159,tiled,451613854
43722612,23170,5,2.007834016,tiled,453128594
43722240,32768,5,2.006004025,tiled,453134047
43718798,46341,5,2.008843861,tiled,453119744
43719627,65536,5,2.008230147,tiled,453117008
43720549,92682,5,2.008371444,tiled,453114952
43720119,131072,5,2.006519896,tiled,453130955
43717468,185364,5,2.009957931,tiled,453114394
43715855,262144,5,2.010009392,tiled,453134286
43719469,370728,5,2.006627076,tiled,453127003
43724391,524288,5,2.006976793,tiled,453125190
43718854,741455,5,2.009460309,tiled,453126093
43696827,1,6,2.006844399,ij,453096062
43696084,1,6,2.007097874,ji,453098969
42361947,1,6,2.434504261,tiled,451684284
42362647,2,6,2.144477576,tiled,288285185
42763649,3,6,1.949787123,tiled,305897523
42365975,4,6,1.780702108,tiled,270911662
42758305,5,6,2.024387545,tiled,247044876
42749693,6,6,1.981114534,tiled,219427885
42813757,7,6,1.911138233,tiled,210227358
42347561,8,6,1.83950448,tiled,166023959
42745265,9,6,1.829959803,tiled,197909894
42685619,10,6,1.822018462,tiled,190597494
42676781,11,6,1.950949882,tiled,192100792
42593281,12,6,1.921083815,tiled,179695393
42637270,13,6,1.894570421,tiled,188130719
42609860,14,6,1.873535055,tiled,183674691
42618908,15,6,1.851639041,tiled,185269754
42395242,16,6,1.819912122,tiled,165869554
42623456,17,6,1.813814036,tiled,183040653
42616928,18,6,1.797018765,tiled,179844587
42616445,19,6,1.786552247,tiled,181302776
42583558,20,6,1.760144612,tiled,174444527
42625579,21,6,1.908560871,tiled,179850894
42613876,22,6,1.878258123,tiled,177394364
42622337,23,6,1.810690414,tiled,178715511
42539264,24,6,1.791177826,tiled,166148921
42624328,25,6,1.792674852,tiled,177800660
42624802,26,6,1.783741116,tiled,175808337
42671786,27,6,1.780362759,tiled,177414442
42647580,28,6,1.76910006,tiled,172240642
42786733,29,6,1.793974874,tiled,177639965
42792891,30,6,1.771987464,tiled,175933218
42890163,31,6,1.794315727,tiled,177732313
42602708,32,6,1.767078971,tiled,165981323
42955747,33,6,1.784206486,tiled,178136074
42981445,34,6,1.795984003,tiled,177064470
43044364,35,6,1.819714518,tiled,179438646
42973363,36,6,1.811573584,tiled,174997385
43197011,37,6,1.815985127,tiled,181390805
43269830,38,6,1.812860576,tiled,180788796
43431215,39,6,1.815332047,tiled,184341364
43092640,40,6,1.803044125,tiled,171037724
43750742,41,6,1.825057696,tiled,187308538
43857493,42,6,1.826024269,tiled,186186549
44266679,43,6,1.833174088,tiled,189321295
44049480,44,6,1.820571417,tiled,183778783
44819624,45,6,1.833017593,tiled,190339743
44915392,46,6,1.828724586,tiled,188602253
45415614,47,6,1.834582882,tiled,190384343
44050516,48,6,1.801948567,tiled,178251913
45857879,49,6,1.834368925,tiled,189683106
45829909,50,6,1.832336243,tiled,187664353
46278268,51,6,1.840664304,tiled,188841547
45665819,52,6,1.83059746,tiled,183862809
46735158,53,6,1.844612873,tiled,188058658
46677547,54,6,1.839174717,tiled,186165905
47199701,55,6,1.845741619,tiled,187285061
45413898,56,6,1.818756087,tiled,176936242
47652258,57,6,1.844709743,tiled,186551133
47476208,58,6,1.838484939,tiled,184803292
48507693,59,6,1.848042795,tiled,185856346
47319733,60,6,1.843899921,tiled,181501793
48912231,61,6,1.856342396,tiled,185285132
48633413,62,6,1.853560189,tiled,183660660
49148637,63,6,1.855522273,tiled,184740341
46398040,64,6,1.826481293,tiled,175578974
49283069,65,6,1.851216247,tiled,184184563
49043862,66,6,1.848901283,tiled,182689709
49473156,67,6,1.852460031,tiled,183675427
48363388,68,6,1.840505038,tiled,179797046
49540421,69,6,1.849468733,tiled,183090208
49234809,70,6,1.848563937,tiled,181704805
49494770,71,6,1.851537481,tiled,182528882
46813165,72,6,1.827819297,tiled,174430960
49529230,73,6,1.847646981,tiled,182090694
49245396,74,6,1.740312743,tiled,180813126
49826303,75,6,1.847532088,tiled,181636144
48330834,76,6,1.830234976,tiled,178305070
50060462,77,6,1.848505389,tiled,181272309
49760061,78,6,1.844748668,tiled,180052785
50409207,79,6,1.853253787,tiled,180898382
46811571,80,6,1.820809274,tiled,173755609
50696300,81,6,1.856325087,tiled,180517465
50294370,82,6,1.856171102,tiled,179333345
50881730,83,6,1.862553936,tiled,180072474
49525871,84,6,1.852460296,tiled,177107702
51180673,85,6,1.86133018,tiled,179775487
50824461,86,6,1.862464735,tiled,178685719
51316635,87,6,1.864878294,tiled,179457092
48167306,88,6,1.844582141,tiled,172976630
51760497,89,6,1.869036356,tiled,179160398
51481330,90,6,1.866976789,tiled,178083181
52065076,91,6,1.871320278,tiled,178845638
50756614,92,6,1.858399331,tiled,176165933
52489830,93,6,1.875911154,tiled,178551433
52270577,94,6,1.875259971,tiled,177577296
52854273,95,6,1.878158694,tiled,178281620
49494337,96,6,1.853607065,tiled,172451648
53109712,97,6,1.878489605,tiled,178010730
52792968,98,6,1.880365611,tiled,177091134
53377979,99,6,1.88405133,tiled,177766315
52116455,100,6,1.875233547,tiled,175297978
53560362,101,6,1.884075845,tiled,177554671
53978735,102,6,1.890621218,tiled,176658060
53748968,103,6,1.885004042,tiled,177317285
50838797,104,6,1.866155625,tiled,171936774
53748843,105,6,1.879727723,tiled,177105199
53322263,106,6,1.875649116,tiled,176236652
53845965,107,6,1.879483344,tiled,176892538
52517955,108,6,1.86884976,tiled,174581217
53822496,109,6,1.874330342,tiled,176674969
53392148,110,6,1.868286663,tiled,175827130
53883220,111,6,1.873402938,tiled,176500652
51092599,112,6,1.871710071,tiled,171489289
53937811,113,6,1.867552377,tiled,176297190
53525073,114,6,1.859885906,tiled,175452825
54010473,115,6,1.867009753,tiled,176101861
52864331,116,6,1.856106714,tiled,173986201
54198932,117,6,1.864024947,tiled,175877956
53830591,118,6,1.856407981,tiled,175124132
54401477,119,6,1.858647921,tiled,175766156
51853020,120,6,1.84274643,tiled,171060767
54513167,121,6,1.859709977,tiled,175565744
54190481,122,6,1.855816155,tiled,174859254
54643581,123,6,1.860536733,tiled,175434727
53706885,124,6,1.854892416,tiled,173484665
54872963,125,6,1.86156088,tiled,175259052
54531411,126,6,1.85848242,tiled,174544538
54944864,127,6,1.861445124,tiled,175108347
52575898,128,6,1.845514608,tiled,170822113
55088454,129,6,1.858738194,tiled,175081527
54812363,130,6,1.858877373,tiled,174492421
54988270,131,6,1.857535856,tiled,175106815
54341179,132,6,1.854731895,tiled,173322607
55421350,133,6,1.86184535,tiled,175172213
55208990,134,6,1.862856724,tiled,174581537
55627331,135,6,1.861070002,tiled,175178130
53580935,136,6,1.845264505,tiled,171105926
55820169,137,6,1.860033581,tiled,175235022
55572603,138,6,1.858427161,tiled,174678518
56309044,139,6,1.905628772,tiled,175265747
55142288,140,6,1.856597139,tiled,173606224
56398533,141,6,1.865199086,tiled,175317419
56040707,142,6,1.862097231,tiled,174844188
56801054,143,6,1.867174671,tiled,175410608
54348196,144,6,1.861148437,tiled,171839918
57086540,145,6,1.864259051,tiled,175502071
56909076,146,6,1.862062863,tiled,174981953
57414044,147,6,1.86467824,tiled,175533041
56534552,148,6,1.858137736,tiled,174000289
57707463,149,6,1.865378904,tiled,175548642
57643633,150,6,1.862886809,tiled,175065942
58206133,151,6,1.863469499,tiled,175652747
55880542,152,6,1.847530327,tiled,172124499
58453423,153,6,1.845053715,tiled,175644829
58230368,154,6,1.857093515,tiled,175138181
58838975,155,6,1.864961366,tiled,175758610
57914210,156,6,1.859357633,tiled,174279061
59047089,157,6,1.865061985,tiled,175780320
58891015,158,6,1.863560294,tiled,175299093
59366116,159,6,1.864614638,tiled,175856899
56895684,160,6,1.848439093,tiled,172528390
59664611,161,6,1.866729518,tiled,176095072
59574308,162,6,1.864494201,tiled,175905497
59892887,163,6,1.865750526,tiled,176595501
59142419,164,6,1.862079466,tiled,175350927
60210255,165,6,1.866514905,tiled,177091190
59951948,166,6,1.867555721,tiled,176768579
60373700,167,6,1.868030083,tiled,177461896
58636289,168,6,1.857915209,tiled,174340345
60594060,169,6,1.868224206,tiled,177886707
60444492,170,6,1.867896079,tiled,177580517
60791238,171,6,1.877628878,tiled,178268505
60107415,172,6,1.864007817,tiled,177048558
60981224,173,6,1.870106062,tiled,178688546
60724465,174,6,1.87077414,tiled,178279409
61160249,175,6,1.87394055,tiled,178842153
59375589,176,6,1.861837858,tiled,175849216
61176632,177,6,1.873089544,tiled,179151156
61196301,178,6,1.871258653,tiled,178931409
61263087,179,6,1.873825289,tiled,179518323
60922663,180,6,1.873000202,tiled,178384056
61349006,181,6,1.877226384,tiled,179879923
61188621,182,6,1.87505803,tiled,179589726
61386690,183,6,1.877914339,tiled,180222648
60363459,184,6,1.86765156,tiled,177255768
61415121,185,6,1.860354986,tiled,180571453
61229786,186,6,1.864368796,tiled,180246712
61471887,187,6,1.871200134,tiled,180907238
61013900,188,6,1.863975195,tiled,179765163
61499256,189,6,1.874399511,tiled,181264276
61387374,190,6,1.872136309,tiled,180913021
61699759,191,6,1.876114335,tiled,181578814
60361398,192,6,1.860556131,tiled,178749108
61564633,193,6,1.874886949,tiled,182265247
61431204,194,6,1.918803097,tiled,182358315
61667125,195,6,1.873575079,tiled,183360600
61260644,196,6,1.877404827,tiled,182617243
61729191,197,6,1.867730546,tiled,184487278
61670807,198,6,1.870557242,tiled,184626779
61823884,199,6,1.87306614,tiled,185678318
60991166,200,6,1.861782902,tiled,183372446
61827751,201,6,1.860214506,tiled,186920208
61846759,202,6,1.870762551,tiled,187296982
61902710,203,6,1.872216354,tiled,188281449
61707109,204,6,1.868337643,tiled,187812243
62083794,205,6,1.861694618,tiled,189813721
61996574,206,6,1.872472555,tiled,190417769
62218825,207,6,1.869860994,tiled,191626860
60769480,208,6,1.863449568,tiled,189237516
62234832,209,6,1.874090596,tiled,193147697
62060166,210,6,1.862930105,tiled,193206276
62209182,211,6,1.873767128,tiled,194459892
61861888,212,6,1.872509979,tiled,193737807
62265949,213,6,1.856705732,tiled,195800833
62234887,214,6,1.874452813,tiled,196175014
62367883,215,6,1.869933223,tiled,197155115
61320774,216,6,1.844726053,tiled,194757546
62453389,217,6,1.854012438,tiled,198655423
62221006,218,6,1.855775482,tiled,198845121
62522099,219,6,1.869694493,tiled,200191804
62104873,220,6,1.87152156,tiled,199353558
62613516,221,6,1.87708598,tiled,201543914
62648048,222,6,1.877927002,tiled,201953034
62613415,223,6,1.871860761,tiled,202909645
61350678,224,6,1.865912364,tiled,200478892
62809713,225,6,1.882175202,tiled,206184717
62603103,226,6,1.877247063,tiled,207683284
62769289,227,6,1.875523441,tiled,210573368
62415637,228,6,1.873536646,tiled,211309743
62771328,229,6,1.875468468,tiled,214863525
62711783,230,6,1.878552173,tiled,216809044
62898462,231,6,1.877764233,tiled,219432725
61813282,232,6,1.869453693,tiled,218239575
62571728,233,6,1.870245854,tiled,224100569
62853524,234,6,1.878513202,tiled,225757383
62914154,235,6,1.880072381,tiled,228514325
62530807,236,6,1.875861558,tiled,229662548
63158993,237,6,1.871698894,tiled,233325052
62899436,238,6,1.879092942,tiled,235302741
63044422,239,6,1.879293113,tiled,238519610
61909176,240,6,1.873238988,tiled,237562821
63111285,241,6,1.879635357,tiled,242871839
62955882,242,6,1.877186913,tiled,244949330
63206330,243,6,1.878317397,tiled,248070773
62762653,244,6,1.87621029,tiled,248138426
63156646,245,6,1.8759909,tiled,252220767
63094005,246,6,1.876801046,tiled,254356955
63263850,247,6,1.875950834,tiled,256628085
62304826,248,6,1.875468642,tiled,255187411
63200309,249,6,1.878785703,tiled,261646230
63225436,250,6,1.869315538,tiled,263747899
63338982,251,6,1.881818795,tiled,265739224
62965553,252,6,1.87796287,tiled,266747615
63478580,253,6,1.872287215,tiled,271117659
63305655,254,6,1.865699338,tiled,272142323
63482776,255,6,1.861580384,tiled,275128568
62494555,256,6,1.876314119,tiled,273754241
63430260,257,6,1.868765668,tiled,284257497
63413166,258,6,1.868197769,tiled,288847312
63420308,259,6,1.879202465,tiled,295798032
